Location_ID,Date,Day_of_Week,Month,Day_of_Year,Is_Weekend,Annual_Seasonality,Is_Holiday,Temp_Celsius,Rain_mm,Local_Event,Active_Promotion,Competitor_Promo,CPI_Index,Online_Rating,Reservations,Customer_Count,Capacity_Utilization
Loc_1,2023-04-19,2,4,109,0,1.076325324004627,0,33.090759271621856,0.0,0,0,0,100.7609028099787,4.152894006865647,83,351,0.577
Loc_1,2023-04-20,3,4,110,0,1.0759017509151958,0,29.47679386673792,0.0,0,0,0,100.80844551332332,4.163484987578477,100,530,0.872
Loc_1,2023-04-21,4,4,111,0,1.075455717276527,0,36.408290952208546,0.0,0,0,0,100.97452732383765,4.177842169237743,84,350,0.576
Loc_1,2023-04-22,5,4,112,1,1.0749873550771503,0,33.17895837126182,0.0,0,0,0,101.20013509741861,4.198025025975754,155,490,0.806
Loc_1,2023-04-23,6,4,113,1,1.0744968029129756,0,32.98652064893125,0.0,0,0,0,100.66836931229102,4.202506906662143,144,450,0.74
Loc_1,2023-04-24,0,4,114,0,1.0739842059462807,0,31.108919736654578,0.0,0,1,0,101.04195940365105,4.182434396357482,82,515,0.847
Loc_1,2023-04-25,1,4,115,0,1.073449715862755,0,30.963501186202656,13.373079356161663,0,0,0,101.53554228515539,4.1622166123816235,63,482,0.793
Loc_1,2023-04-26,2,4,116,0,1.072893490826613,0,40.48896944054484,0.0,0,0,0,100.54780650796096,4.1314410616629855,66,258,0.424
Loc_1,2023-04-27,3,4,117,0,1.072315695433792,0,32.17281555957607,0.0,1,0,0,101.19658113740068,4.127706983628747,100,433,0.712
Loc_1,2023-04-28,4,4,118,0,1.0717165006632445,0,31.202537068357053,0.0,0,0,0,100.71799411989251,4.127744393565874,97,464,0.763
Loc_1,2023-04-29,5,4,119,1,1.0710960838263432,0,34.04753654532349,0.0,0,0,1,101.24057625145518,4.128720826316984,141,325,0.535
Loc_1,2023-04-30,6,4,120,1,1.0704546285144119,0,32.33740545481452,0.0,0,0,0,100.90812041177394,4.131085100942826,168,497,0.817
Loc_1,2023-05-01,0,5,121,0,1.069792324544397,0,31.83806561584749,0.0,0,1,0,101.51348326709726,4.15604937259829,78,545,0.896
Loc_1,2023-05-02,1,5,122,0,1.0691093679026988,0,32.824796389535805,0.0,0,0,0,101.13137563104216,4.142948970537305,91,383,0.63
Loc_1,2023-05-03,2,5,123,0,1.0684059606871754,0,33.13850626630608,0.0,0,1,0,100.88130060484525,4.168538957102045,102,486,0.799
Loc_1,2023-05-04,3,5,124,0,1.0676823110473388,0,30.5988760867178,0.0,0,0,0,100.95527905256893,4.18354779570474,80,266,0.438
Loc_1,2023-05-05,4,5,125,0,1.0669386331227593,0,30.911219561848643,0.0,0,0,0,100.73163633389225,4.174232669029404,95,404,0.664
Loc_1,2023-05-06,5,5,126,1,1.0661751469797,0,29.94727024359025,0.0,1,0,0,101.07162926904635,4.217546536308341,179,608,1.0
Loc_1,2023-05-07,6,5,127,1,1.0653920785459936,0,33.148018202415926,0.0,0,0,0,101.3726123797696,4.21274358128199,143,599,0.985
Loc_1,2023-05-08,0,5,128,0,1.064589659544188,0,32.92715581901873,0.0,0,1,0,101.4582063914199,4.229789473974325,69,446,0.734
Loc_1,2023-05-09,1,5,129,0,1.0637681274229756,0,29.507117500868162,0.0,0,0,0,101.12423079079973,4.2135222413167455,80,367,0.604
Loc_1,2023-05-10,2,5,130,0,1.0629277252869282,0,30.373844583971916,0.0,0,1,0,100.8912933869989,4.224266384658497,95,362,0.595
Loc_1,2023-05-11,3,5,131,0,1.0620687018245587,0,31.646315481861784,0.0,1,0,0,101.52504324799338,4.228553843483757,94,608,1.0
Loc_1,2023-05-12,4,5,132,0,1.0611913112347298,0,33.400594627337675,0.0,0,1,0,101.0421454873682,4.208776153247786,95,608,1.0
Loc_1,2023-05-13,5,5,133,1,1.060295813151433,0,33.503556363775424,0.0,0,0,0,100.98939312628339,4.189423171869098,150,504,0.829
Loc_1,2023-05-14,6,5,134,1,1.0593824725669585,0,29.339622612569077,0.0,0,0,0,102.07061165497048,4.232728473716815,150,608,1.0
Loc_1,2023-05-15,0,5,135,0,1.0584515597534794,0,32.230185270887475,0.0,0,0,0,100.89147540093899,4.249170730839852,67,560,0.921
Loc_1,2023-05-16,1,5,136,0,1.057503350183074,0,35.38953464510533,0.0,0,1,0,100.8384401328513,4.216549780735135,75,465,0.765
Loc_1,2023-05-17,2,5,137,0,1.0565381244462093,0,26.48673358609057,0.0,0,0,0,101.41448543374331,4.238131606149224,85,375,0.617
Loc_1,2023-05-18,3,5,138,0,1.05555616816871,0,34.36003609221814,5.1798976931682885,0,0,0,101.20335930805146,4.238287448591199,82,368,0.605
Loc_1,2023-05-19,4,5,139,0,1.054557771927237,0,30.00522067306799,0.0,0,0,0,101.11649719742665,4.227740852611192,87,510,0.839
Loc_1,2023-05-20,5,5,140,1,1.0535432311633006,0,27.524003792808397,0.0,0,1,0,101.06039736116955,4.20573077022099,195,512,0.842
Loc_1,2023-05-21,6,5,141,1,1.052512846095835,0,30.991993271144295,0.0,0,0,0,101.31685970548776,4.226977677278207,153,598,0.984
Loc_1,2023-05-22,0,5,142,0,1.0514669216323593,0,33.83572132169024,0.0,0,0,0,101.57644950899574,4.198832790683962,57,465,0.765
Loc_1,2023-05-23,1,5,143,0,1.0504057672787495,0,35.46856870726948,0.0,0,0,0,100.70247454943507,4.206352113867479,72,432,0.711
Loc_1,2023-05-24,2,5,144,0,1.049329697047651,0,27.486197605568098,0.0,0,0,0,101.48853248297281,4.235282722159055,94,431,0.709
Loc_1,2023-05-25,3,5,145,0,1.0482390293655577,0,30.656611955520223,20.518606104340794,0,0,0,100.89494028490985,4.231173370527376,57,265,0.436
Loc_1,2023-05-26,4,5,146,0,1.0471340869785837,0,32.837385129610304,0.0,0,0,0,101.07659507035423,4.212256380171304,75,608,1.0
Loc_1,2023-05-27,5,5,147,1,1.0460151968569582,0,27.817910032711072,0.0,0,1,0,100.9915921630369,4.202603553764949,208,608,1.0
Loc_1,2023-05-28,6,5,148,1,1.0448826900982695,0,29.450502158089826,0.0,0,0,0,101.37025423966283,4.204972007279636,176,608,1.0
Loc_1,2023-05-29,0,5,149,0,1.0437369018294875,0,29.01708887840236,0.0,0,0,1,101.44816182809038,4.187373391578692,73,456,0.75
Loc_1,2023-05-30,1,5,150,0,1.0425781711077953,0,30.4125833688136,0.0,0,1,0,101.34696009500013,4.18942261292994,91,484,0.796
Loc_1,2023-05-31,2,5,151,0,1.041406840820255,0,25.070443122312092,0.0,0,1,0,101.40087656905142,4.1896007091730905,95,608,1.0
Loc_1,2023-06-01,3,6,152,0,1.0402232575823442,0,23.492130756167448,0.0,0,0,0,101.87458657399965,4.2054541184207,94,494,0.812
Loc_1,2023-06-02,4,6,153,0,1.0390277716353848,0,29.495036957303554,0.0,0,0,0,101.7555918061585,4.221593425616408,99,447,0.735
Loc_1,2023-06-03,5,6,154,1,1.0378207367429022,0,31.127166809715263,0.0,1,1,0,101.3432410348089,4.24029243726463,244,608,1.0
Loc_1,2023-06-04,6,6,155,1,1.0366025100859402,0,28.120095064542827,0.0,0,0,0,101.36161044650008,4.230672604486212,161,504,0.829
Loc_1,2023-06-05,0,6,156,0,1.0353734521573659,0,26.108802277242308,0.0,0,0,0,101.77161196352932,4.252457593756853,78,466,0.766
Loc_1,2023-06-06,1,6,157,0,1.0341339266551939,0,27.894121786360508,0.0,0,0,0,101.13494850856533,4.257847457461577,87,386,0.635
Loc_1,2023-06-07,2,6,158,0,1.0328843003749628,0,30.303717208690493,0.0,0,0,0,101.13317246370379,4.225596536455705,74,312,0.513
Loc_1,2023-06-08,3,6,159,0,1.0316249431011932,0,30.919709584905352,0.0,0,0,0,101.34684333992395,4.224841578884953,81,503,0.827
Loc_1,2023-06-09,4,6,160,0,1.0303562274979636,0,28.81432294116373,0.0,0,0,0,101.22683939263563,4.210819006441342,94,502,0.826
Loc_1,2023-06-10,5,6,161,1,1.0290785289986326,0,25.41279099102458,0.0,0,0,0,101.74507927643663,4.227740446279556,177,408,0.671
Loc_1,2023-06-11,6,6,162,1,1.0277922256947423,0,29.152975499419224,0.0,0,1,0,101.74515249540367,4.206389987277922,189,588,0.967
Loc_1,2023-06-12,0,6,163,0,1.026497698224135,0,29.33135473379391,0.0,0,0,0,101.3837073642325,4.209354709217832,77,608,1.0
Loc_1,2023-06-13,1,6,164,0,1.025195329658316,0,22.383144958837093,0.0,0,0,0,101.738681226636,4.206233090580443,85,262,0.431
Loc_1,2023-06-14,2,6,165,0,1.0238855053890976,0,22.070563318259914,0.0,1,0,1,101.96264708665295,4.179233779869218,92,313,0.515
Loc_1,2023-06-15,3,6,166,0,1.0225686130145535,0,23.344034580409897,26.66661301014846,0,0,0,101.18803811500818,4.174310374934952,54,286,0.47
Loc_1,2023-06-16,4,6,167,0,1.0212450422243244,0,27.77173564336216,26.572529123443257,0,0,0,101.46659832704957,4.168788147666636,69,264,0.434
Loc_1,2023-06-17,5,6,168,1,1.0199151846843013,0,30.496858210294818,0.0,0,0,0,101.69370865965635,4.152460080125467,146,549,0.903
Loc_1,2023-06-18,6,6,169,1,1.0185794339207257,0,22.393556366141027,0.0,0,0,0,101.85352308074343,4.164498905383582,155,375,0.617
Loc_1,2023-06-19,0,6,170,0,1.0172381852037384,0,27.461723075674875,0.0,0,1,0,101.26908004499411,4.15009202872946,90,356,0.586
Loc_1,2023-06-20,1,6,171,0,1.0158918354304136,0,26.690158400658245,0.0,0,0,0,101.13038426415599,4.169072926292082,76,280,0.461
Loc_1,2023-06-21,2,6,172,0,1.01454078300731,0,29.14802947230606,0.0,1,1,0,101.3987118535988,4.1568649697227045,110,608,1.0
Loc_1,2023-06-22,3,6,173,0,1.0131854277325758,0,22.000593499582646,0.0,0,0,0,101.40515385155963,4.160305932232826,95,604,0.993
Loc_1,2023-06-23,4,6,174,0,1.0118261706776424,0,28.517325350618943,0.0,1,0,0,101.56560516830457,4.156126765284565,122,561,0.923
Loc_1,2023-06-24,5,6,175,1,1.0104634140685407,0,22.70258191973397,0.0,0,0,0,101.33817341374106,4.173082219729233,180,608,1.0
Loc_1,2023-06-25,6,6,176,1,1.009097561166876,0,23.99404052974618,0.0,0,0,0,101.65855694962187,4.1639323127002,170,473,0.778
Loc_1,2023-06-26,0,6,177,0,1.0077290161504961,0,28.68354924938136,2.500116027902563,0,0,0,101.60643323581075,4.220179076080071,58,546,0.898
Loc_1,2023-06-27,1,6,178,0,1.0063581839938898,0,23.91789323217503,0.0,0,1,1,101.40738978662111,4.201530624401442,89,428,0.704
Loc_1,2023-06-28,2,6,179,0,1.004985470348346,0,28.45903598306255,0.0,0,0,0,102.25001799337792,4.206084620374149,71,399,0.656
Loc_1,2023-06-29,3,6,180,0,1.0036112814219178,0,24.94704044144457,0.0,0,0,0,101.491746099844,4.18077951152234,83,505,0.831
Loc_1,2023-06-30,4,6,181,0,1.0022360238592167,0,28.25336238655243,9.48690687747314,0,1,0,101.665457301984,4.172199897240439,97,515,0.847
Loc_1,2023-07-01,5,7,182,1,1.0008601046210817,0,23.694605242505617,0.0,0,0,0,101.3029588491435,4.186878686830881,159,517,0.85
Loc_1,2023-07-02,6,7,183,1,0.9994839308641515,0,22.197582191266413,0.0,0,0,0,101.74161097152418,4.176205726333386,156,608,1.0
Loc_1,2023-07-03,0,7,184,0,0.9981079098203814,0,22.856914509395054,0.0,0,0,0,101.89336563869934,4.155415441529881,88,367,0.604
Loc_1,2023-07-04,1,7,185,0,0.9967324486765363,1,23.206171263642545,21.642663179635242,0,0,0,101.7665102071961,4.187064371482953,102,458,0.753
